environment,seed,method_id,method,episode,scenario_seed,initial_observation_sha256,collision_event_observed,event_or_censor_time_steps,rmst_horizon_steps,network_frozen,updates_during_test
HighwayEnv,65,rnd,DQN + RND,61,100061,ff15a0f39462f191cfda0fae18ad8987146b5b457b3d99085210c5bbb74a9ce1,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,62,100062,1e9de428203da2c02a08bf1f4bc10890d4a85765308fb72e3c15c42dc251ea87,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,63,100063,60304033350eccdbd569501a88f0312d6b3367a177c2d44784a058f8190dda1a,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,64,100064,5ed8df58867d6568a2ffa870e049dcfaf37f5cc7d3b87869b116e4ad8e620091,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,65,100065,f7151110dd63b0eab7baec9da1396526e96a5544665e83587db93d1978b9f8e0,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,66,100066,ec2467dfbb02b489b55c6cc29f9e01c61835f5c1c2509fa8afc0169b80e9931a,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,67,100067,d42623967ba982adea1537a81a052dc081703afc5e8f050a1aaeaea1c7ea1f34,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,68,100068,d1cf9323a39817eec993f68c65153d4e29bf1b9f7d4d0bd3ae312f8f79ec31d7,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,69,100069,0d691f53b883a560f85f7c36228a025bfb94d47833bd2dbf5a150f5e32f930be,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,70,100070,4fae9347f680b2b15494749cb4f61a7f822e3793874e81f685d8a5c1cd415960,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,71,100071,ed49030377669f3e8de82798c1fd5cc44545999a65b6b2a737e9c22f97602754,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,72,100072,869d18b64df749cc0cb3d0163079265d83ec730f53c27e7f8173f850edffec34,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,73,100073,48f45b4124d20f682a20d4cf3232c986a830b23a6f570c09f7af48e2bfee1856,True,20,500,True,0
HighwayEnv,65,rnd,DQN + RND,74,100074,79b68fbb25e7225377d18414c529a3112300efdede175661799d8456881017cb,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,75,100075,95df473c1a5bcb7cc050f37b8e97ead150847fc19f34aea34d80db1632406621,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,76,100076,65526b5ca3b6b0a8f46caf90cffd02ad4d80882c60bd473f855b69638dd991ba,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,77,100077,92020e9183e51a03d50f828af2885fbfc4c6154e694feff25f9a573b9f1e6fd2,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,78,100078,057d09f43326ce8d382b2ace52d015371e03cd6357268e2ad7a2a48b8524316f,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,79,100079,de4b47879bc46eada6040aa7be9591e71d3cf0a740743503626d8f59c31503e9,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,80,100080,045c7ff4bedc9000ad489152f77ab0b8a8c64d59b94b4226e5cdbbe931265115,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,81,100081,72dda409c174a89665e6c7e858196eeec247f3a49f7b22025eaeee481871aca9,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,82,100082,a8bba3b6d45dd5c01539e321ffda87b6b172be67dcb8eacd85b20254ead76c56,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,83,100083,5133f7dca46174129e1c15c2c9351e8fa39be320a966c5759ea54ea3741ca765,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,84,100084,42e41fb5fb0b5a19512e5bfedf234844b639ad1c38ff86cf19080753dc042b8e,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,85,100085,bcaa679af4183e627620a46a978da6d405f08e4d5e8f143957bf3becb8410d2b,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,86,100086,5387202ee644ebbc619bfcf26ea757d4a96ef99754520748e42ad40afe1768fe,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,87,100087,3e1cab575e90e0983be6974978c5bcdbe157f2494343fbdd398e6e8618e67b09,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,88,100088,4803a78fc0838dbe48e7dd93c4c4808f0a5b0e967ee92c92bb098d40c27e1178,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,89,100089,8068bb70a9d9730e8339865ef2367543d1120397d71ed818c2c75fa512a33c66,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,90,100090,6ffe3ab57c25d7d718c7e6321bc54644b73cf6dcd46d4d74c92bd07919bb6661,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,91,100091,b8c6e739b03605068ed9195e0d71dc0e2da48bb63da1b9ddc86c115e5a48a1d5,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,92,100092,3171a6eacc17d81c1d96879eff00432dc27ea06c0756df45e7700c25489346e9,True,12,500,True,0
HighwayEnv,65,rnd,DQN + RND,93,100093,b82c00d0f9688ba7b190d23907be30f29731d32f8bc9250d7a6ef39bd6e04c6a,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,94,100094,af6a71005a43619614333dacf535f7ebad4a59e28c68612c8454b41235560136,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,95,100095,676b7806adae9a1b1bc966c2a6baa64f7093fccfc997b9f16c3ffaca1bf925ce,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,96,100096,bf76dc3293ddf969ddfa85cbc11e1ac0e46dd1b21fa496c2f254b28804454233,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,97,100097,9c5db132f93b2cd1a24a84ffb28b4514e86976728dc7802b9562c1b690a47b84,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,98,100098,d91d66593adcf293d7e3a53c146a8ec09f91fc71e4b930987e5b8db8860c3de1,False,17,500,True,0
HighwayEnv,65,rnd,DQN + RND,99,100099,2d733f826c648060720779f5d70b8b33d0c71a9c827fd0fae482ef849d3a8d8b,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,100,100100,64bac15a8b37f4ad5c59ae98db0b9db6c0ca1bf20d70eb7d7838e89486a460e2,True,14,500,True,0
HighwayEnv,65,rnd,DQN + RND,101,100101,4e8473f1953b75caf8e5d9d8e887ae01f88160f924b8bb46c1701ae1099eb1a4,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,102,100102,7ea6a7d5bfb091a78fb20d6d419e9f89b446fde36ccbb33c8c0740213036da2a,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,103,100103,805303b67001727ba237ae3f68bdf0898ead009381c5da0e52ed5119b6fbd50b,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,104,100104,851b4ea3e1845f22363387cce7d1f52f980d3e85832f93ba9336b625cd9d3819,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,105,100105,1f2846109f9cf9cb73ef7c67e914b363efb5c3c863f690808f7b83842b3d8205,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,106,100106,3c3250ead1a2f3e651335a5e658eb604fe5aa565a63a0f1525b651ecd8cf7d2c,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,107,100107,fd957ae53a2c6c9c17b757487b723a1b7f00d129078bc872609dfb8ace361839,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,108,100108,ac25af4327f35c53a2f303269a4a706a6a061b034e38a7d08c13843bf5cd0618,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,109,100109,462a9f7869b0609161f3870f26f66eb4923c0e9534f6e820c442a456b54a4dfe,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,110,100110,aac824d7eb35e7047ca75e66dfd1cf06eb0653998e39abd031bd57230446ad89,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,111,100111,fc67399faf6c4f4adc7628fc3e5e175d79fd0befed5f745eabb026a786676dc0,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,112,100112,ade70c7c68d2b3f95cf37dfe861f727147092c755bcf3c5a5d406d27ae21b7dc,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,113,100113,63dcb1a5b00987cc0eb52df9368019054b120a0ebfde8ebd2715b66e0969e367,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,114,100114,ab75cb396ec1679a86359771fd705c1bdedc51918246e83c8879bcc41592d6aa,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,115,100115,2d94064a959319e327266b23fcbfa8aa67d69a34ccf69ec7f00a915ed6c0175f,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,116,100116,7f6bb9b52674bdef995dd730ad6f3756560f3e792f14f7dda7becde398c90a1d,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,117,100117,54647d0d2290508391c97e3151f69964efe061c8eef0c561779634104758a8ae,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,118,100118,cb940693da3894828ca41a5c6e48fcba290e61aea19d8844b773f08e638356e4,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,119,100119,0f0479f32ca269cf14098fd30e4509ff90a100dfe5263232ae9e805300ae2f8b,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,120,100120,f93aea6640d2ebfbf6bb26a21bf5d05ce486b365c4572c6e0f83a6da2abb1507,True,12,500,True,0
HighwayEnv,65,rnd,DQN + RND,121,100121,1b6a01d02184284cf1f7220f6b2282b00d64e6aaa827b2828586ef1432d4363d,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,122,100122,f3b4f02333d11250adbec74d3acfd081223c428c7d10a97d73b38ebae0264297,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,123,100123,bbba9c5e12d8f9773b25217607f092fcb1ffd1c32c1080efd141af9b13109307,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,124,100124,91ea90b53c494f4e53568aed3a14419decc728fa588dd744d6cf614cd161b240,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,125,100125,3ffae3b994b26dc1b8fc6828a3d2ea1059a51eb36dd3881a4dab56305c231dea,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,126,100126,9f7c1c03afdca178e53ecad398fab740c2d2f099ad9d7f872612c5a8ce5d1bb7,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,127,100127,0c0cd2301b00b37379e1e18a40b92b222a4c77bb28b1283c145f57f6edb29f40,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,128,100128,3328218220a53a7354a927026c387f392d5c18bca56f6fd18191673342ca2333,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,129,100129,4055704d0d87f10c8f4d26b33e94245974c31fef4cd7c0db457e45f7a58197e8,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,130,100130,363351bade240948bd79f95a74d1d005540850b101fdba623baad98714324ed7,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,131,100131,3650285939fef29ed2310fa88e04b90e5e33773d16353b74a4dd820e27349956,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,132,100132,c9591a8bfd649a9a1fe4d921357b9b1e987d5a1e7ff5ea5554347860ebb832c2,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,133,100133,a54a71cf92644105cb053e709d83f921785dfe8ff6f55463ace5eca3a6de2607,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,134,100134,967db3bc70ad5b40553d8e150ef49fc1aed0748328a9cd17529a155ff1aa576d,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,135,100135,e6158845e9345396434b6623c9b4ad56d981c65f7cbde80a13040e19da0e0673,True,11,500,True,0
HighwayEnv,65,rnd,DQN + RND,136,100136,42b08d83681bd220d5ce1fe561427faa4510231263e6ee80845f2318a7c4f397,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,137,100137,c92fe974bcea34c1421ce7a07c732f90a5e5d56a48de70957831267f5c62bbf4,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,138,100138,c57b4d9e6d979db72c8f5ba2f95e86012a06d7aaa00bbaf41b6679404bf8bd31,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,139,100139,b1f43a7aabeeec4a6069bcf383f1dfc3b391216b18ee5fb590ae414f4ccfa7b1,True,15,500,True,0
HighwayEnv,65,rnd,DQN + RND,140,100140,c1770fdf41dcb4a612fbb82e7233a9f3abe8fd51776565ff07082cb63f2737b4,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,141,100141,1fd1e789f6b40db8945fc6d6219eb36a352a1ca54867d46f596e767453863a33,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,142,100142,c5daa5ab1e6d2f991a4bc33e68bca31856b6fb569016dd7ed6961e5aa5bfa422,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,143,100143,37a87fdd5f91f7fcea1864a953f1b2cf23e52a51d48801b17f310c96ece29e54,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,144,100144,ad923ce169c81aea1e0f88453668a1e26180d4f3ada651bcf1b21fe484098acf,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,145,100145,4774078b07c6a8d8ec481a6847d1b84abb3b541b8c0323806c6467d9f8e3ae4d,True,10,500,True,0
HighwayEnv,65,rnd,DQN + RND,146,100146,57f6778baaa7974824af44c1af6cd8f5be710fe12823fd0fb9bf8c4d113384a1,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,147,100147,a4a92cebfdc6791afbb7c7f5c4ff3a8c12f034f61f64fb9e9e954251e5c6a5ca,True,20,500,True,0
HighwayEnv,65,rnd,DQN + RND,148,100148,e5a5822889e2d9fde91a88d44dfc5ee32d467d9ae8fbe1f09ea0faa43e50db14,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,149,100149,9c475c5bc7adb580443bcddee5ba919e6fd272c74ebe00f467d3dc44f2149b8f,True,20,500,True,0
HighwayEnv,65,rnd,DQN + RND,150,100150,a8446003e3484497118662854fe4e0853457417477f203d44d6f379e0bfb995e,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,151,100151,668d6f5b88b6a5735e24be2185ed2016d39addf4abecc65c3430430373ac5618,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,152,100152,7c5a9f7225c15b119fa9c9f81e953e75763cc16558c229df0fa63fd905931000,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,153,100153,a806de6cd05ae85751bc9455c907c2c50da0bbb51a3c759f6a4bbe26990a105f,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,154,100154,18be03b03d43bbfa42d4cea3aef63d838260c97705f6a553bcaf65b57e3ac11c,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,155,100155,9e8debe58203eabf797f0b8bb0464d17d3754371da1404a107c32a601e13e5e3,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,156,100156,d719a598da269bb910ae5554b9aaad97ea9de9426fa9268fe1063af4001786bb,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,157,100157,4840e735e792fe3b6a240c4c966ce9b04f6a859f0f55c2a460e19371cc4e47d1,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,158,100158,00d1b45b552395ae4a053bdb19ce72566a9b7ca0aee21c65fbabc1d50c90898b,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,159,100159,3666cd4c4d221b56e9a94c077e319411e35b5a9504f0bec18f218c4881b14a06,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,160,100160,bccc37b676c3f8cb6a6a5e7181c0ecdc1afe8166dcf61c67e9db9dc306ca3955,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,161,100161,e0ee94dd014aeca31e7a8b072c3aa9ec0880ac6fe8d4beb737c06982335ba45a,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,162,100162,fde1f8acc08c6d3eb9f33568236701a0d0f19713e812ad589e4b1fc0f1121327,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,163,100163,d5a72dc5beb3ec5252c8a7c1b96e45b171d1e086d672420f1fc1acba4d7f6ef8,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,164,100164,9c8db1df2f1a9be2f9b5ddee79ea5418b9b3729078b9a2517143bf22bf016415,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,165,100165,74d496112f0ce3c4f8b383edfcbd11dd3b0a4f491bd1f07647efde56c3168102,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,166,100166,070ade843e7a375401a1cd5619be7bd26cfa2b819a350168fd5594e1a1d3f822,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,167,100167,1fd5c49c244e38af3485d919253bb7478044ff2f84c6a52f43ea1215ba804312,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,168,100168,4b7e07f9417690eabed3eb3cb0c52f25b136a98cd0f186658bdf6a0e25a4941e,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,169,100169,f5443a41df645687b7a8cd67398c27ba6182c21e480a1240d8c7dd2015c9e092,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,170,100170,647a06a2dd818cba961f6c2979501a06528c18f76c8cf7744c7d36a6dfe1e2ae,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,171,100171,ad24a0eb40e3dd3e5fc791f6240efd713051992724d7e5b4f514e393b27ce3b2,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,172,100172,9bfc516fa1060d4dfa940ca7b053dbccc93f1f1a9959f388be189bc9d339e64f,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,173,100173,9db84f5f9d9f59bec8d19105f290f6de546d756500f64694f92d46a448ad4a46,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,174,100174,05f71d0580f7a9e38a45787b643bc985d62b75175c6ed7d7a2c709e828e0b5eb,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,175,100175,69e1a72b928988279d310efda3c92ecc943d070087267342f645555488e4fa21,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,176,100176,508abfa7c808fd328992a96cfceceecfba91999cf9e5a87e28e4c4d031380f69,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,177,100177,e4eb45b30ca73a473a2c4fcc1e039746645e77ccfe0494e46f988ca4b538d0d6,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,178,100178,d68225e0b3fb5274cd60e74b83f70cdfa7580d269676d455ace1d5262b6be35b,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,179,100179,31da17826674fede75bf8428a2c874dd327a05de04360c1b3a0110034e02e88e,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,180,100180,ebec1eacd890798b1c4d59fe038ec371bb0dec7f4c9fcfa8bbf172a129ad6816,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,181,100181,9f9937c486218b9dd39491370ef9889eb1de20a11b787848b03716bb98f48344,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,182,100182,63bbf1ec0265b19cf7c985a1edb2bedbb0afec660e8213620652c963b26d7d8b,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,183,100183,bf6415fece4cce55174ed68e7f65c22932ba19a046ddad0f30d631c7eff55f5e,True,12,500,True,0
HighwayEnv,65,rnd,DQN + RND,184,100184,dcae4cdc5ad377f6bea41ac66b815330f870454b8bed7d1537d68a89f1aeb140,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,185,100185,d968e032b170b9dfb4dcd42aee9a3b9b860e21ee775ecabecabd9eadd9c68213,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,186,100186,faafbe16a8f96c3d04dd534cd403e243e3e5e287c893d6b6f070fd3d9ecd212c,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,187,100187,5ccba88b9433670c6ff10f59a50a8e0d9c07baa4400100f22eac6a2b26f02f38,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,188,100188,f782a4236dcb139b68c8bc00796aeb68108c19cf3040386afe232a4d73181eab,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,189,100189,977da24f3a241ee945f7c9c5afdc94587ddd633de183deaf4d46cc2480d24372,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,190,100190,ed859846abf401e359027db83562cc7febbedfbe8f2be70233aa2a70c0b4c6da,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,191,100191,6038ace4f27cd468aec1fe02be530654c07da5149ff5231dd7f89dfa8e09ebbe,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,192,100192,f066188788124ed98684f4cfd3b6f7ba134915e846f8bdf476eecd9494251669,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,193,100193,0638ff311a1a9790172b6b64f77eb983bc91ebb690415d8b142492ec514a5918,True,15,500,True,0
HighwayEnv,65,rnd,DQN + RND,194,100194,e4a11e7d995ca1100d8c360b8812541788df3dfe182e82a57cf34823e1bf8dcb,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,195,100195,1bd3954dfe0462aeeedcb7b648dedf391cdbd2f4d0d989e22def0304dec97d98,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,196,100196,b6d60efd9b1def40b807777d98027e30e0009bb85bb466578f64586036cd37d7,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,197,100197,00d44f8e7d8397d3647c684ba82c77e0e0d848ddad2e05954d1ccaae2be16996,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,198,100198,265a20e4c9bf7b059ba324e7bcae3627d9bb24864ae27179038601d972e8351e,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,199,100199,b5d0ef90e9401a8b1252bd0b39580d3ae0f7b5938b9079a3abd79b806fcbd7f9,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,200,100200,91f71e4e8db2f995814fd27e2fa93752b3ef3d5dab309cc07ae7ec3dc705e5fc,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,201,100201,2fe5dbaf2cd25b19d2295b9ab05e9754b106c52d930a6c28939794a09484171a,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,202,100202,dac8ea6c6d57656df53423472a73fc637c20e558e051bcac40ec2c4c9528c50f,True,10,500,True,0
HighwayEnv,65,rnd,DQN + RND,203,100203,34491414aa210383c92422869fc5d97c78e579ff5cd64136cde14fa36ff1e666,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,204,100204,e3060b0e05c974197dc6c85c74ae6f90e4f4b1130bca2fea52b397188c17f516,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,205,100205,7b3c83236ff0a5ac0c44560b4c02db93d7866c1b5439c76311e89fd229d11c4e,True,16,500,True,0
HighwayEnv,65,rnd,DQN + RND,206,100206,175f05dcbdf4c86108e620d971ceef4f857717d77ff9e6b51e32b5d522f544bf,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,207,100207,478499a4274c0935b13525ce77129ebd8a5c195d9903ed47c50929f49fd5043e,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,208,100208,3324742d0f09010e8a6b35c445844f49a4a63bf9e56d6a48b404577c98e24a38,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,209,100209,289dad8447e138246f85ffee7a8d5aca52bc104c6f89c5cefe9bb4c908b11c83,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,210,100210,62c0e0ce060cf17ca8e41138287ab7cca4b750136f134c041b2b860e1541dc4e,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,211,100211,b54c46f724e12ab26567540c7875d9f7d44ae7eb18a3b47f86b495a2c99507ba,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,212,100212,52611162b7d5dbf433b8c0d10ff53ba895ecc2fd66a5996e32f02d1fa825d633,True,9,500,True,0
HighwayEnv,65,rnd,DQN + RND,213,100213,a4ac38af89267112430bfb5b0f341af01d69f06cc3c36876800a1860a67b7f51,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,214,100214,b21ba24fcf9c4feec0a4793f34817c5c93bde958eba97bc484928b833195ce40,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,215,100215,daa942852bbc9b00c6ce9bd9c32aa7411dec6bfa76543ab4fe890ad7415a3349,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,216,100216,e3533edd35b1b8447413c4d91fc1ca0a943f9f8f428147b1cb1ed4f51efc8159,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,217,100217,5722764ccf7762df5aaee5502924a1db7a2df82f8d418aa2f3578c2a4827d8a6,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,218,100218,96fe034513dad89c47b3c83e614919dcdf2b032b6300b0859c500305fb6a3acd,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,219,100219,4028e1e89fb93263fb44ffa92d796fb70572e6abb1734cc76a9a03cf6f16f2a1,True,15,500,True,0
HighwayEnv,65,rnd,DQN + RND,220,100220,7d0e946c036632102925b849d3fdb34fe93952200ebdca872a39314022960ef0,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,221,100221,d23c1a86e11cedccc4fca910208635fc2d7a32c714ff214e8d951dfa27a03595,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,222,100222,5b4a31760803acb70f19155a71d64c3a3ad17b4899b511348f452044b6b503ae,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,223,100223,2a09c4a7c3c3602521fdf9d3e205d8fb3cf9f4aa25ffef63aa5b1c10c300a764,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,224,100224,d929607e33b436e452e95f483d6ddce6e630f25ba09c6b5eaeeebba2313bd0fe,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,225,100225,f64a300d980e0712aac844b880be591b2c0602dc9bfaef29e73b0c38f0ed2710,False,22,500,True,0
HighwayEnv,65,rnd,DQN + RND,226,100226,4bd5d72a10fc9955c181a0173e4ecc23f40f3edcc5a6031089e969ad286aae6a,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,227,100227,b7924095dd9a2ed0abc7f98f3a4622368ba94704e5eaa1d66cde114085fa22a0,True,18,500,True,0
HighwayEnv,65,rnd,DQN + RND,228,100228,482e6aeecd936c8b316190dd26fe27b1658888fe8481bf130c6d2f8b6c659d6e,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,229,100229,f467425f2a1c9df3c6325af6e41430174a53454d1f118509f04add3707553847,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,230,100230,7847aeb6aa49d8e908b389ebf5667bac211aa089a053f238dfa0635a787cba10,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,231,100231,d279b2fe73149cf27d609a59bb6432249d017786b09629b08414f18d7faf3522,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,232,100232,690e3cc03deff51ab63509a36be2668c3f0302bf2ffde220b451d47975f33a04,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,233,100233,d21f28c71142bd966eeaf508410717c6e442f5ce2d29c3c1ef1a7d92bfe2dc18,True,9,500,True,0
HighwayEnv,65,rnd,DQN + RND,234,100234,0036eaffcba1da37f280657c63f4a6c4592d60c98ad04e64317dbe95da6164ca,True,15,500,True,0
HighwayEnv,65,rnd,DQN + RND,235,100235,8582e241d8c13ada8aea132d6c7a89bba041caf4f46d8b14f79101f50484f050,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,236,100236,ed8ed16ad8871aed9fabb583e734da2bf93771e088b4df4f68b1d9ad2c61c8ca,True,5,500,True,0
